Date,ADS_Index
2016:06:07,-0.113409
2016:06:08,-0.0908698
2016:06:09,-0.0690217
2016:06:10,-0.0478582
2016:06:11,-0.0273726
2016:06:12,-0.00755851
2016:06:13,0.010714
2016:06:14,0.0274505
2016:06:15,0.0426564
2016:06:16,0.0563364
2016:06:17,0.0684949
2016:06:18,0.0791356
2016:06:19,0.0882619
2016:06:20,0.0964565
2016:06:21,0.103722
2016:06:22,0.11006
2016:06:23,0.115474
2016:06:24,0.119964
2016:06:25,0.123533
2016:06:26,0.126181
2016:06:27,0.127551
2016:06:28,0.127643
2016:06:29,0.126458
2016:06:30,0.123995
2016:07:01,0.120254
2016:07:02,0.116019
2016:07:03,0.111291
2016:07:04,0.106235
2016:07:05,0.10085
2016:07:06,0.0951328
2016:07:07,0.0890832
2016:07:08,0.0826987
2016:07:09,0.0759774
2016:07:10,0.0689171
2016:07:11,0.0620029
2016:07:12,0.0552326
2016:07:13,0.0486041
2016:07:14,0.0421153
2016:07:15,0.0357642
2016:07:16,0.0295487
2016:07:17,0.0234669
2016:07:18,0.0173415
2016:07:19,0.0111704
2016:07:20,0.00495182
2016:07:21,-0.00131629
2016:07:22,-0.00763587
2016:07:23,-0.0140089
2016:07:24,-0.0204374
2016:07:25,-0.0270141
2016:07:26,-0.033741
2016:07:27,-0.0406203
2016:07:28,-0.0476541
2016:07:29,-0.0548446
2016:07:30,-0.0621942
2016:07:31,-0.069705
2016:08:01,-0.0775187
2016:08:02,-0.0849212
2016:08:03,-0.0919151
2016:08:04,-0.0985024
2016:08:05,-0.104685
2016:08:06,-0.110466
2016:08:07,-0.115845
2016:08:08,-0.120832
2016:08:09,-0.125427
2016:08:10,-0.129632
2016:08:11,-0.133449
2016:08:12,-0.136878
2016:08:13,-0.139921
2016:08:14,-0.142579
2016:08:15,-0.14481
2016:08:16,-0.146616
2016:08:17,-0.147997
2016:08:18,-0.148954
2016:08:19,-0.149486
2016:08:20,-0.149595
2016:08:21,-0.14928
2016:08:22,-0.148676
2016:08:23,-0.147783
2016:08:24,-0.146601
2016:08:25,-0.14513
2016:08:26,-0.143369
2016:08:27,-0.141317
2016:08:28,-0.138975
2016:08:29,-0.136387
2016:08:30,-0.133554
2016:08:31,-0.130475
2016:09:01,-0.127149
2016:09:02,-0.124229
2016:09:03,-0.121713
2016:09:04,-0.119603
2016:09:05,-0.117945
2016:09:06,-0.116738
2016:09:07,-0.115984
2016:09:08,-0.115681
2016:09:09,-0.11583
2016:09:10,-0.11643
2016:09:11,-0.117481
2016:09:12,-0.118856
2016:09:13,-0.120556
2016:09:14,-0.12258
2016:09:15,-0.12493
2016:09:16,-0.127607
2016:09:17,-0.13061
2016:09:18,-0.133941
2016:09:19,-0.137652
2016:09:20,-0.141745
2016:09:21,-0.146219
2016:09:22,-0.151077
2016:09:23,-0.156321
2016:09:24,-0.161952
2016:09:25,-0.167971
2016:09:26,-0.174344
2016:09:27,-0.181075
2016:09:28,-0.188164
2016:09:29,-0.195614
2016:09:30,-0.203428
2016:10:01,-0.211607
2016:10:02,-0.219905
2016:10:03,-0.228018
2016:10:04,-0.235947
2016:10:05,-0.243696
2016:10:06,-0.251267
2016:10:07,-0.258663
2016:10:08,-0.265885
2016:10:09,-0.272936
2016:10:10,-0.279456
2016:10:11,-0.285447
2016:10:12,-0.290911
2016:10:13,-0.295849
2016:10:14,-0.300263
2016:10:15,-0.304155
2016:10:16,-0.307525
2016:10:17,-0.311265
2016:10:18,-0.315376
2016:10:19,-0.319859
2016:10:20,-0.324716
2016:10:21,-0.329948
2016:10:22,-0.335556
2016:10:23,-0.341543
2016:10:24,-0.347202
2016:10:25,-0.352534
2016:10:26,-0.35754
2016:10:27,-0.362223
2016:10:28,-0.366584
2016:10:29,-0.370625
2016:10:30,-0.374345
2016:10:31,-0.378824
2016:11:01,-0.384062
2016:11:02,-0.388544
2016:11:03,-0.39227
2016:11:04,-0.395244
2016:11:05,-0.397464
2016:11:06,-0.398933
2016:11:07,-0.399807
2016:11:08,-0.400087
2016:11:09,-0.399772
2016:11:10,-0.398864
2016:11:11,-0.397361
2016:11:12,-0.395263
2016:11:13,-0.39257
2016:11:14,-0.387854
2016:11:15,-0.381116
2016:11:16,-0.372352
2016:11:17,-0.36156
2016:11:18,-0.348736
2016:11:19,-0.333877
2016:11:20,-0.316977
2016:11:21,-0.298224
2016:11:22,-0.277613
2016:11:23,-0.255136
2016:11:24,-0.230787
2016:11:25,-0.204557
2016:11:26,-0.176439
2016:11:27,-0.146424
2016:11:28,-0.115188
2016:11:29,-0.0827207
2016:11:30,-0.0490124
2016:12:01,-0.0140523
2016:12:02,0.0187242
2016:12:03,0.0493273
2016:12:04,0.0777668
2016:12:05,0.104564
2016:12:06,0.129727
2016:12:07,0.153264
2016:12:08,0.175182
2016:12:09,0.195488
2016:12:10,0.214189
2016:12:11,0.231291
2016:12:12,0.246999
2016:12:13,0.26132
2016:12:14,0.274257
2016:12:15,0.285814
2016:12:16,0.295996
2016:12:17,0.304805
2016:12:18,0.312244
2016:12:19,0.317836
2016:12:20,0.321581
2016:12:21,0.323482
2016:12:22,0.323538
2016:12:23,0.321751
2016:12:24,0.318118
2016:12:25,0.31264
2016:12:26,0.304853
2016:12:27,0.294755
2016:12:28,0.282343
2016:12:29,0.267612
2016:12:30,0.250559
2016:12:31,0.231177
2017:01:01,0.209462
2017:01:02,0.188194
2017:01:03,0.167369
2017:01:04,0.14698
2017:01:05,0.127019
2017:01:06,0.107481
2017:01:07,0.0883596
2017:01:08,0.0696489
2017:01:09,0.0510565
2017:01:10,0.0325766
2017:01:11,0.0142034
2017:01:12,-0.00406892
2017:01:13,-0.022246
2017:01:14,-0.0403336
2017:01:15,-0.0583375
2017:01:16,-0.0756073
2017:01:17,-0.0921486
2017:01:18,-0.107966
2017:01:19,-0.123066
2017:01:20,-0.137452
2017:01:21,-0.151128
2017:01:22,-0.1641
2017:01:23,-0.177228
2017:01:24,-0.190517
2017:01:25,-0.20397
2017:01:26,-0.217592
2017:01:27,-0.231388
2017:01:28,-0.245361
2017:01:29,-0.259516
2017:01:30,-0.273972
2017:01:31,-0.288733
2017:02:01,-0.303805
2017:02:02,-0.318129
2017:02:03,-0.331709
2017:02:04,-0.344549
2017:02:05,-0.356653
2017:02:06,-0.367418
2017:02:07,-0.376847
2017:02:08,-0.384942
2017:02:09,-0.391707
2017:02:10,-0.397143
2017:02:11,-0.401252
2017:02:12,-0.404035
2017:02:13,-0.405447
2017:02:14,-0.405488
2017:02:15,-0.404158
2017:02:16,-0.401456
2017:02:17,-0.397381
2017:02:18,-0.391934
2017:02:19,-0.38511
2017:02:20,-0.377803
2017:02:21,-0.370009
2017:02:22,-0.361725
2017:02:23,-0.35295
2017:02:24,-0.343681
2017:02:25,-0.333914
2017:02:26,-0.323646
2017:02:27,-0.311486
2017:02:28,-0.297429
2017:03:01,-0.281471
2017:03:02,-0.265161
2017:03:03,-0.248494
2017:03:04,-0.231464
2017:03:05,-0.214066
2017:03:06,-0.1973
2017:03:07,-0.18116
2017:03:08,-0.165641
2017:03:09,-0.150738
2017:03:10,-0.136447
2017:03:11,-0.122764
2017:03:12,-0.109683
2017:03:13,-0.0965218
2017:03:14,-0.0832762
2017:03:15,-0.069942
2017:03:16,-0.056515
2017:03:17,-0.042991
2017:03:18,-0.0293657
2017:03:19,-0.0156349
2017:03:20,-0.00204414
2017:03:21,0.0114108
2017:03:22,0.0247342
2017:03:23,0.0379302
2017:03:24,0.051003
2017:03:25,0.0639567
2017:03:26,0.0767953
2017:03:27,0.0885857
2017:03:28,0.0993318
2017:03:29,0.109037
2017:03:30,0.117704
2017:03:31,0.125335
2017:04:01,0.131934
2017:04:02,0.137028
2017:04:03,0.141771
2017:04:04,0.146165
2017:04:05,0.150212
2017:04:06,0.153913
2017:04:07,0.157268
2017:04:08,0.160279
2017:04:09,0.162948
2017:04:10,0.16542
2017:04:11,0.167696
2017:04:12,0.169778
2017:04:13,0.171666
2017:04:14,0.17336
2017:04:15,0.174861
2017:04:16,0.17617
2017:04:17,0.17721
2017:04:18,0.17798
2017:04:19,0.178482
2017:04:20,0.178716
2017:04:21,0.178681
2017:04:22,0.178377
2017:04:23,0.177805
2017:04:24,0.176385
2017:04:25,0.174116
2017:04:26,0.170999
2017:04:27,0.167032
2017:04:28,0.162214
2017:04:29,0.156543
2017:04:30,0.150017
2017:05:01,0.142939
2017:05:02,0.135916
2017:05:03,0.128948
2017:05:04,0.122033
2017:05:05,0.115167
2017:05:06,0.108348
2017:05:07,0.101576
2017:05:08,0.094842
2017:05:09,0.0881451
2017:05:10,0.0814829
2017:05:11,0.0748533
2017:05:12,0.0682542
2017:05:13,0.0616835
2017:05:14,0.0551391
2017:05:15,0.04866
2017:05:16,0.0422439
2017:05:17,0.035889
2017:05:18,0.0295931
2017:05:19,0.0233544
2017:05:20,0.0171708
2017:05:21,0.0110405
2017:05:22,0.00563712
2017:05:23,0.000959008
2017:05:24,-0.0029953
2017:05:25,-0.00622706
2017:05:26,-0.00873727
2017:05:27,-0.0105267
2017:05:28,-0.011596
2017:05:29,-0.0127828
2017:05:30,-0.0140875
2017:05:31,-0.0155105
2017:06:01,-0.0170522
2017:06:02,-0.0187473
2017:06:03,-0.0205962
2017:06:04,-0.0225996
2017:06:05,-0.0249434
2017:06:06,-0.0276284
2017:06:07,-0.0306553
2017:06:08,-0.0340252
2017:06:09,-0.0377391
2017:06:10,-0.0417982
2017:06:11,-0.0462037
2017:06:12,-0.0505167
2017:06:13,-0.0547386
2017:06:14,-0.0588706
2017:06:15,-0.0629142
2017:06:16,-0.0668705
2017:06:17,-0.0707408
2017:06:18,-0.0745263
2017:06:19,-0.0784975
2017:06:20,-0.0826556
2017:06:21,-0.087002
2017:06:22,-0.0915379
2017:06:23,-0.096265
2017:06:24,-0.101184
2017:06:25,-0.106298
2017:06:26,-0.111117
2017:06:27,-0.115643
2017:06:28,-0.119877
2017:06:29,-0.123821
2017:06:30,-0.127476
2017:07:01,-0.130842
2017:07:02,-0.133812
2017:07:03,-0.136649
2017:07:04,-0.139353
2017:07:05,-0.141924
2017:07:06,-0.144364
2017:07:07,-0.146674
2017:07:08,-0.148854
2017:07:09,-0.150905
2017:07:10,-0.153595
2017:07:11,-0.156923
2017:07:12,-0.160891
2017:07:13,-0.165501
2017:07:14,-0.170753
2017:07:15,-0.17665
2017:07:16,-0.183193
2017:07:17,-0.189595
2017:07:18,-0.195858
2017:07:19,-0.201983
2017:07:20,-0.207973
2017:07:21,-0.21383
2017:07:22,-0.219555
2017:07:23,-0.22515
2017:07:24,-0.230979
2017:07:25,-0.237043
2017:07:26,-0.243344
2017:07:27,-0.249884
2017:07:28,-0.256665
2017:07:29,-0.263689
2017:07:30,-0.270959
2017:07:31,-0.277899
2017:08:01,-0.284514
2017:08:02,-0.29037
2017:08:03,-0.295468
2017:08:04,-0.299812
2017:08:05,-0.303401
2017:08:06,-0.306238
2017:08:07,-0.309126
2017:08:08,-0.312069
2017:08:09,-0.315065
2017:08:10,-0.318117
2017:08:11,-0.321225
2017:08:12,-0.32439
2017:08:13,-0.327613
2017:08:14,-0.330503
2017:08:15,-0.333061
2017:08:16,-0.335288
2017:08:17,-0.337185
2017:08:18,-0.338751
2017:08:19,-0.339988
2017:08:20,-0.340896
2017:08:21,-0.341385
2017:08:22,-0.341456
2017:08:23,-0.341109
2017:08:24,-0.340344
2017:08:25,-0.339159
2017:08:26,-0.337556
2017:08:27,-0.335534
2017:08:28,-0.330916
2017:08:29,-0.323701
2017:08:30,-0.313887
2017:08:31,-0.301471
2017:09:01,-0.28645
2017:09:02,-0.268675
2017:09:03,-0.248142
2017:09:04,-0.227789
2017:09:05,-0.207609
2017:09:06,-0.187597
2017:09:07,-0.167746
2017:09:08,-0.148049
2017:09:09,-0.128501
2017:09:10,-0.109096
2017:09:11,-0.0899226
2017:09:12,-0.0709761
2017:09:13,-0.0522502
2017:09:14,-0.033739
2017:09:15,-0.0154367
2017:09:16,0.0026624
2017:09:17,0.0205641
2017:09:18,0.039259
2017:09:19,0.0587531
2017:09:20,0.0790524
2017:09:21,0.100163
2017:09:22,0.122093
2017:09:23,0.144847
2017:09:24,0.168434
2017:09:25,0.192568
2017:09:26,0.217258
2017:09:27,0.242511
2017:09:28,0.268335
2017:09:29,0.294739
2017:09:30,0.321729
2017:10:01,0.349316
2017:10:02,0.375397
2017:10:03,0.39998
2017:10:04,0.423074
2017:10:05,0.444684
2017:10:06,0.464819
2017:10:07,0.483484
2017:10:08,0.500685
2017:10:09,0.516025
2017:10:10,0.529509
2017:10:11,0.541141
2017:10:12,0.550925
2017:10:13,0.558863
2017:10:14,0.564959
2017:10:15,0.569213
2017:10:16,0.57265
2017:10:17,0.575269
2017:10:18,0.577071
2017:10:19,0.578057
2017:10:20,0.578228
2017:10:21,0.577583
2017:10:22,0.576123
2017:10:23,0.573581
2017:10:24,0.569958
2017:10:25,0.565252
2017:10:26,0.559462
2017:10:27,0.552585
2017:10:28,0.544621
2017:10:29,0.535565
2017:10:30,0.525725
2017:10:31,0.515097
2017:11:01,0.503678
2017:11:02,0.492744
2017:11:03,0.482289
2017:11:04,0.472313
2017:11:05,0.462811
2017:11:06,0.453736
2017:11:07,0.445086
2017:11:08,0.436857
2017:11:09,0.429047
2017:11:10,0.421655
2017:11:11,0.414676
2017:11:12,0.40811
2017:11:13,0.401323
2017:11:14,0.394314
2017:11:15,0.387079
2017:11:16,0.379617
2017:11:17,0.371925
2017:11:18,0.364002
2017:11:19,0.355843
2017:11:20,0.347656
2017:11:21,0.339438
2017:11:22,0.331185
2017:11:23,0.322896
2017:11:24,0.314568
2017:11:25,0.306197
2017:11:26,0.297783
2017:11:27,0.289355
2017:11:28,0.280911
2017:11:29,0.272448
2017:11:30,0.263964
2017:12:01,0.255457
2017:12:02,0.246404
2017:12:03,0.236802
2017:12:04,0.226186
2017:12:05,0.214551
2017:12:06,0.201895
2017:12:07,0.188213
2017:12:08,0.1735
2017:12:09,0.157753
2017:12:10,0.140967
2017:12:11,0.124325
2017:12:12,0.107824
2017:12:13,0.091457
2017:12:14,0.0752202
2017:12:15,0.0591079
2017:12:16,0.0431152
2017:12:17,0.027237
2017:12:18,0.0111128
2017:12:19,-0.00526245
2017:12:20,-0.021894
2017:12:21,-0.0387869
2017:12:22,-0.0559467
2017:12:23,-0.0733786
2017:12:24,-0.0910881
2017:12:25,-0.109539
2017:12:26,-0.128738
2017:12:27,-0.148689
2017:12:28,-0.169401
2017:12:29,-0.190878
2017:12:30,-0.213129
2017:12:31,-0.236159
2018:01:01,-0.259682
2018:01:02,-0.281064
2018:01:03,-0.30031
2018:01:04,-0.317427
2018:01:05,-0.33242
2018:01:06,-0.345293
2018:01:07,-0.356052
2018:01:08,-0.36615
2018:01:09,-0.375591
2018:01:10,-0.384377
2018:01:11,-0.392512
2018:01:12,-0.399997
2018:01:13,-0.406836
2018:01:14,-0.41303
2018:01:15,-0.417223
2018:01:16,-0.419415
2018:01:17,-0.419608
2018:01:18,-0.417802
2018:01:19,-0.413995
2018:01:20,-0.408187
2018:01:21,-0.400376
2018:01:22,-0.390865
2018:01:23,-0.379651
2018:01:24,-0.366731
2018:01:25,-0.3521
2018:01:26,-0.335754
2018:01:27,-0.317689
2018:01:28,-0.297897
2018:01:29,-0.276633
2018:01:30,-0.25389
2018:01:31,-0.22966
2018:02:01,-0.203937
2018:02:02,-0.179611
2018:02:03,-0.156676
2018:02:04,-0.135123
2018:02:05,-0.11449
2018:02:06,-0.0947691
2018:02:07,-0.0759546
2018:02:08,-0.0580407
2018:02:09,-0.0410215
2018:02:10,-0.0248918
2018:02:11,-0.00964649
2018:02:12,0.00441596
2018:02:13,0.0173
2018:02:14,0.0290096
2018:02:15,0.0395486
2018:02:16,0.0489202
2018:02:17,0.0571273
2018:02:18,0.0641726
2018:02:19,0.0701907
2018:02:20,0.0751834
2018:02:21,0.0791525
2018:02:22,0.082099
2018:02:23,0.0840239
2018:02:24,0.0849279
2018:02:25,0.0848113
2018:02:26,0.0843016
2018:02:27,0.0833988
2018:02:28,0.0821026
2018:03:01,0.0804126
2018:03:02,0.0795808
2018:03:03,0.079607
2018:03:04,0.0804912
2018:03:05,0.081434
2018:03:06,0.0824358
2018:03:07,0.0834969
2018:03:08,0.0846176
2018:03:09,0.0857982
2018:03:10,0.0870391
2018:03:11,0.0883408
2018:03:12,0.0897845
2018:03:13,0.0913705
2018:03:14,0.0930995
2018:03:15,0.094972
2018:03:16,0.0969886
2018:03:17,0.0991498
2018:03:18,0.101456
2018:03:19,0.104129
2018:03:20,0.107169
2018:03:21,0.110577
2018:03:22,0.114354
2018:03:23,0.118501
2018:03:24,0.123019
2018:03:25,0.127911
2018:03:26,0.133587
2018:03:27,0.140049
2018:03:28,0.1473
2018:03:29,0.155341
2018:03:30,0.164175
2018:03:31,0.173805
2018:04:01,0.184233
2018:04:02,0.193679
2018:04:03,0.202143
2018:04:04,0.20963
2018:04:05,0.216141
2018:04:06,0.221678
2018:04:07,0.226243
2018:04:08,0.229839
2018:04:09,0.23261
2018:04:10,0.234558
2018:04:11,0.235684
2018:04:12,0.235989
2018:04:13,0.235471
2018:04:14,0.234132
2018:04:15,0.23197
2018:04:16,0.227411
2018:04:17,0.220453
2018:04:18,0.211095
2018:04:19,0.199333
2018:04:20,0.185164
2018:04:21,0.168583
2018:04:22,0.149585
2018:04:23,0.12974
2018:04:24,0.10904
2018:04:25,0.0874798
2018:04:26,0.0650524
2018:04:27,0.0417507
2018:04:28,0.0175673
2018:04:29,-0.00750535
2018:04:30,-0.0337102
2018:05:01,-0.0610554
2018:05:02,-0.0869811
2018:05:03,-0.111495
2018:05:04,-0.134606
2018:05:05,-0.15632
2018:05:06,-0.176645
2018:05:07,-0.195056
2018:05:08,-0.211559
2018:05:09,-0.22616
2018:05:10,-0.238863
2018:05:11,-0.249672
2018:05:12,-0.25859
2018:05:13,-0.265621
2018:05:14,-0.270977
2018:05:15,-0.274659
2018:05:16,-0.27667
2018:05:17,-0.27701
2018:05:18,-0.275678
2018:05:19,-0.272675
2018:05:20,-0.267999
2018:05:21,-0.262444
2018:05:22,-0.256009
2018:05:23,-0.248691
2018:05:24,-0.240488
2018:05:25,-0.231398
2018:05:26,-0.221417
2018:05:27,-0.210543
2018:05:28,-0.198229
2018:05:29,-0.184472
2018:05:30,-0.169267
2018:05:31,-0.152609
2018:06:01,-0.134493
2018:06:02,-0.11716
2018:06:03,-0.100602
2018:06:04,-0.084977
2018:06:05,-0.0702785
2018:06:06,-0.0565023
2018:06:07,-0.0436441
2018:06:08,-0.0316998
2018:06:09,-0.0206656
2018:06:10,-0.0105382
2018:06:11,-0.0014397
2018:06:12,0.00663266
2018:06:13,0.0136814
2018:06:14,0.0197088
2018:06:15,0.0247168
2018:06:16,0.0287068
2018:06:17,0.0316802
2018:06:18,0.0339543
2018:06:19,0.03553
2018:06:20,0.0364076
2018:06:21,0.0365875
2018:06:22,0.0360696
2018:06:23,0.034854
2018:06:24,0.0329401
2018:06:25,0.030468
2018:06:26,0.0274371
2018:06:27,0.0238463
2018:06:28,0.0196945
2018:06:29,0.0149804
2018:06:30,0.00970259
2018:07:01,0.00385931
2018:07:02,-0.00137289
2018:07:03,-0.00599565
2018:07:04,-0.0100104
2018:07:05,-0.0134185
2018:07:06,-0.0162208
2018:07:07,-0.0184184
2018:07:08,-0.020012
2018:07:09,-0.0211963
2018:07:10,-0.0219717
2018:07:11,-0.0223386
2018:07:12,-0.0222969
2018:07:13,-0.0218468
2018:07:14,-0.020988
2018:07:15,-0.0197203
2018:07:16,-0.0172456
2018:07:17,-0.0135631
2018:07:18,-0.00867171
2018:07:19,-0.00256984
2018:07:20,0.00474443
2018:07:21,0.0132734
2018:07:22,0.0230197
2018:07:23,0.0336851
2018:07:24,0.045273
2018:07:25,0.0577869
2018:07:26,0.0712309
2018:07:27,0.0856092
2018:07:28,0.100926
2018:07:29,0.117187
2018:07:30,0.134769
2018:07:31,0.153678
2018:08:01,0.173921
2018:08:02,0.193015
2018:08:03,0.210966
2018:08:04,0.227781
2018:08:05,0.243465
2018:08:06,0.257591
2018:08:07,0.270165
2018:08:08,0.28119
2018:08:09,0.29067
2018:08:10,0.298608
2018:08:11,0.305005
2018:08:12,0.309865
2018:08:13,0.313233
2018:08:14,0.31511
2018:08:15,0.315496
2018:08:16,0.314392
2018:08:17,0.311797
2018:08:18,0.307711
2018:08:19,0.302132
2018:08:20,0.295366
2018:08:21,0.287411
2018:08:22,0.278264
2018:08:23,0.267923
2018:08:24,0.256384
2018:08:25,0.243644
2018:08:26,0.229699
2018:08:27,0.213723
2018:08:28,0.195712
2018:08:29,0.175659
2018:08:30,0.153559
2018:08:31,0.129405
2018:09:01,0.103188
2018:09:02,0.0770503
2018:09:03,0.0518472
2018:09:04,0.0275708
2018:09:05,0.00421356
2018:09:06,-0.0182319
2018:09:07,-0.0397725
2018:09:08,-0.0604152
2018:09:09,-0.0801664
2018:09:10,-0.0994486
2018:09:11,-0.118268
2018:09:12,-0.13663
2018:09:13,-0.154541
2018:09:14,-0.172006
2018:09:15,-0.189031
2018:09:16,-0.205621
2018:09:17,-0.221664
2018:09:18,-0.237166
2018:09:19,-0.252131
2018:09:20,-0.266563
2018:09:21,-0.280468
2018:09:22,-0.29385
2018:09:23,-0.306713
2018:09:24,-0.318755
2018:09:25,-0.329981
2018:09:26,-0.340394
2018:09:27,-0.349998
2018:09:28,-0.358794
2018:09:29,-0.366787
2018:09:30,-0.373978
2018:10:01,-0.380684
2018:10:02,-0.387041
2018:10:03,-0.393051
2018:10:04,-0.398716
2018:10:05,-0.404037
2018:10:06,-0.409017
2018:10:07,-0.413657
2018:10:08,-0.418098
2018:10:09,-0.422342
2018:10:10,-0.42639
2018:10:11,-0.430243
2018:10:12,-0.433902
2018:10:13,-0.437369
2018:10:14,-0.440645
2018:10:15,-0.443239
2018:10:16,-0.445154
2018:10:17,-0.446389
2018:10:18,-0.446945
2018:10:19,-0.446822
2018:10:20,-0.44602
2018:10:21,-0.444539
2018:10:22,-0.442773
2018:10:23,-0.440722
2018:10:24,-0.438385
2018:10:25,-0.435761
2018:10:26,-0.43285
2018:10:27,-0.429651
2018:10:28,-0.426162
2018:10:29,-0.422245
2018:10:30,-0.4179
2018:10:31,-0.413124
2018:11:01,-0.407916
2018:11:02,-0.40261
2018:11:03,-0.397205
2018:11:04,-0.391698
2018:11:05,-0.386127
2018:11:06,-0.380488
2018:11:07,-0.374781
2018:11:08,-0.369004
2018:11:09,-0.363154
2018:11:10,-0.35723
2018:11:11,-0.351231
2018:11:12,-0.34492
2018:11:13,-0.338298
2018:11:14,-0.33136
2018:11:15,-0.324106
2018:11:16,-0.316533
2018:11:17,-0.308638
2018:11:18,-0.30042
2018:11:19,-0.291679
2018:11:20,-0.282412
2018:11:21,-0.272617
2018:11:22,-0.262291
2018:11:23,-0.25143
2018:11:24,-0.240031
2018:11:25,-0.228091
2018:11:26,-0.216214
2018:11:27,-0.204398
2018:11:28,-0.192638
2018:11:29,-0.180931
2018:11:30,-0.169273
2018:12:01,-0.15766
2018:12:02,-0.14677
2018:12:03,-0.137818
2018:12:04,-0.130799
2018:12:05,-0.125713
2018:12:06,-0.122556
2018:12:07,-0.12133
2018:12:08,-0.122032
2018:12:09,-0.124663
2018:12:10,-0.127415
2018:12:11,-0.130287
2018:12:12,-0.13328
2018:12:13,-0.136396
2018:12:14,-0.139635
2018:12:15,-0.142999
2018:12:16,-0.146488
2018:12:17,-0.150049
2018:12:18,-0.153681
2018:12:19,-0.157387
2018:12:20,-0.161168
2018:12:21,-0.165024
2018:12:22,-0.168957
2018:12:23,-0.172968
2018:12:24,-0.177228
2018:12:25,-0.181738
2018:12:26,-0.1865
2018:12:27,-0.191516
2018:12:28,-0.196786
2018:12:29,-0.202313
2018:12:30,-0.208098
2018:12:31,-0.215133
2019:01:01,-0.223421
2019:01:02,-0.232205
2019:01:03,-0.241487
2019:01:04,-0.251271
2019:01:05,-0.26156
2019:01:06,-0.272357
2019:01:07,-0.283514
2019:01:08,-0.295034
2019:01:09,-0.306921
2019:01:10,-0.319179
2019:01:11,-0.331812
2019:01:12,-0.344823
2019:01:13,-0.358218
2019:01:14,-0.371799
2019:01:15,-0.385572
2019:01:16,-0.399541
2019:01:17,-0.413711
2019:01:18,-0.428085
2019:01:19,-0.442668
2019:01:20,-0.457465
2019:01:21,-0.471236
2019:01:22,-0.483984
2019:01:23,-0.495714
2019:01:24,-0.506428
2019:01:25,-0.516132
2019:01:26,-0.524827
2019:01:27,-0.532517
2019:01:28,-0.540492
2019:01:29,-0.548755
2019:01:30,-0.557309
2019:01:31,-0.566156
2019:02:01,-0.575299
2019:02:02,-0.583505
2019:02:03,-0.590777
2019:02:04,-0.597133
2019:02:05,-0.602573
2019:02:06,-0.607101
2019:02:07,-0.610717
2019:02:08,-0.613423
2019:02:09,-0.615219
